iso3_o,iso3_d,contig,dist,comlang_off,tradeflow_comtrade_d
ROU,SWE,0,1746.583,0,414323.813
ROU,SWZ,0,7890.9741,0,8.457000000000001
ROU,SXM,,,,
ROU,SYC,0,6195.5698,0,262.105
ROU,SYR,0,1499.248,0,
ROU,TCA,0,8913.0674,0,
ROU,TCD,0,3743.4961,0,
ROU,TGO,0,4891.104,0,1534.715
ROU,THA,0,7716.708,0,93909.81300000001
ROU,TJK,0,3576.76,0,
ROU,TKL,0,15722.041,0,
ROU,TKM,0,2777.1819,0,
ROU,TLS,0,11434.174,0,.788
ROU,TON,0,16784.422,0,
ROU,TTO,0,9004.2773,0,
ROU,TUN,0,1582.097,0,80181.67200000001
ROU,TUR,0,442.047,0,2447635.75
ROU,TUV,0,15266.603,0,
ROU,TWN,0,8500.0322,0,106647.117
ROU,TZA,0,5857.3008,0,3313.257
ROU,UGA,0,4947.9551,0,569.886
ROU,UKR,1,744.61102,0,454286.5
ROU,URY,0,12107.239,0,8080.843
ROU,USA,0,7656.1782,0,2274736.25
ROU,UZB,0,3493.9609,0,17773.232
ROU,VAT,,,,
ROU,VCT,0,8785.1074,0,5.727
ROU,VDR,,,,
ROU,VEN,0,9434.6387,0,
ROU,VGB,0,8649.3115,0,
ROU,VNM,0,7602.4282,0,85373.359
ROU,VUT,0,15432.335,0,
ROU,WLF,0,15973.531,0,
ROU,WSM,0,15324.765,0,
ROU,YEM,0,3653.2759,0,
ROU,YMD,,,,
ROU,YUG,,,,
ROU,ZAF,0,8754.6152,0,320936.031
ROU,ZMB,0,6668.5391,0,110.343
ROU,ZWE,0,6946.5122,0,.053
RUS,ABW,0,9942.4746,0,
RUS,AFG,0,3367.5259,0,
RUS,AGO,0,7535.854,0,121250.992
RUS,AIA,0,9001.6816,0,
RUS,ALB,0,2063.678,0,99580.781
RUS,AND,0,2973.0029,0,61.036
RUS,ANT,,,,
RUS,ARE,0,3739.1951,0,1642718
RUS,ARG,0,13505.355,0,340984.469
RUS,ARM,0,1803.035,0,1164506.375
RUS,ASM,,,,
RUS,ATA,,,,1.193
RUS,ATF,,,,
RUS,ATG,0,9028.1465,0,
RUS,AUS,0,14503.068,0,326289.844
RUS,AUT,0,1675.699,0,890748.25
RUS,AZE,1,1930.7469,0,1552735.375
RUS,BDI,0,6624.1519,0,13281.408
RUS,BEL,0,2261.25,0,10534882
RUS,BEN,0,6308.8408,0,11599.998
RUS,BES,,,,
RUS,BFA,0,5900.3911,0,86240.711
RUS,BGD,0,5548.4048,0,
RUS,BGR,0,1785.8979,0,3510198.75
RUS,BHR,0,3450.9241,0,21909.508
RUS,BHS,0,9155.123,0,
RUS,BIH,0,1902.116,0,522616.844
RUS,BLR,1,686.966,0,19356108
RUS,BLZ,0,10496.354,0,25.247
RUS,BMU,0,7813.2842,0,2.934
RUS,BOL,0,12518.501,0,23925.539
RUS,BRA,0,11820.151,0,2644883.5
RUS,BRB,0,9265.6543,0,235.684
RUS,BRN,0,8767.5156,0,334.432
RUS,BTN,0,5169.6162,0,
RUS,BVT,,,,
RUS,BWA,0,9029.1611,0,21165.344
RUS,CAF,0,5965.0322,0,50.153
RUS,CAN,0,7495.521,0,861087.188
RUS,CCK,0,9358.9873,0,
RUS,CHE,0,2296.397,0,278986.594
RUS,CHL,0,14153.303,0,67678.602
RUS,CHN,1,5795.0449,0,41284344
RUS,CIV,0,6715.5342,0,83047.789
RUS,CMR,0,6231.0459,0,132986.406
RUS,COD,0,6991.0239,0,
RUS,COG,0,6985.6108,0,27081.557
RUS,COK,0,15924.294,0,
RUS,COL,0,10979.104,0,283950.781
RUS,COM,0,7521.3618,0,29.881
RUS,CPV,0,6862.2051,0,6418.418000000001
RUS,CRI,0,10967.484,0,40510.602
RUS,CSK,,,,
RUS,CUB,0,9603.3906,0,
RUS,CUW,,,,
RUS,CXR,0,9648.4219,0,
RUS,CYM,0,9921.2354,0,
RUS,CYP,0,2316.6699,0,159900.453
RUS,CZE,0,1673,0,4953432
RUS,DDR,,,,
RUS,DEU,0,2065.1831,0,25400564
RUS,DJI,0,4936.6338,0,
RUS,DMA,0,9170.0439,0,
RUS,DNK,0,1566.3621,0,1660506.875
RUS,DOM,0,9365.7539,0,61497.406
RUS,DZA,0,3340.9041,0,1220642.75
RUS,ECU,0,11640.422,0,170710.375
RUS,EGY,0,2905.4041,0,3631395.5
RUS,ERI,0,4499.48,0,
RUS,ESH,0,5131.7222,0,
RUS,ESP,0,3449.3,0,3639136
RUS,EST,1,871.78497,0,1349255.25
RUS,ETH,0,5198.625,0,53551.648
RUS,FIN,1,892.67798,0,9206266
RUS,FJI,0,14709.688,0,980.0500000000001
RUS,FLK,0,14806.5,0,
RUS,FRA,0,2494.3159,0,8606525
RUS,FRO,0,2593.8821,0,
RUS,FSM,0,11199.893,0,
RUS,GAB,0,6669.6001,0,
RUS,GBR,0,2510.8799,0,6004156.5
RUS,GEO,1,1644.856,0,786866.625
RUS,GHA,0,6517.2642,0,135108.234
RUS,GIB,0,3890.748,0,
RUS,GIN,0,6914.9658,0,
RUS,GLP,0,9126.5615,0,
RUS,GMB,0,6592.9561,0,4799.377
RUS,GNB,0,6687.1631,0,
RUS,GNQ,0,6335.813,0,
RUS,GRC,0,2233.583,0,3886783.75
RUS,GRD,0,9489.6338,0,
RUS,GRL,0,4642.3701,0,13.965
RUS,GTM,0,10835.777,0,52118.578
RUS,GUF,0,9565.3291,0,
RUS,GUM,,,,
RUS,GUY,0,9760.0684,0,873.381
RUS,HKG,0,7145.355,0,1010445.813
RUS,HMD,,,,
RUS,HND,0,10729.133,0,71946.836
RUS,HRV,0,1875.36,0,338616.094
RUS,HTI,0,9505.0527,0,
RUS,HUN,0,1574.1899,0,3574317.5
RUS,IDN,0,9302.7061,0,1302714.75
RUS,IND,0,4341.8809,0,7954640
RUS,IOT,,,,
RUS,IRL,0,2802.3149,0,348569.563
RUS,IRN,0,2466.5891,0,704382.75
RUS,IRQ,0,2548.646,0,
RUS,ISL,0,3316.1379,0,16594.66
RUS,ISR,0,2643.989,0,1232168
RUS,ITA,0,2383.1709,0,13806139
RUS,JAM,0,9806.6885,0,171.874
RUS,JOR,0,2652.5049,0,141848.734
RUS,JPN,0,7486.3032,0,13855767
RUS,KAZ,1,3104.6069,1,11704472
RUS,KEN,0,6348.2529,0,349959
RUS,KGZ,0,2985.8711,1,1232217.5
RUS,KHM,0,7534.7939,0,20074.305
RUS,KIR,0,12509.574,0,
RUS,KNA,0,9066.9854,0,170.317
RUS,KOR,0,6614.064,0,12039457
RUS,KWT,0,3051.533,0,144778.078
RUS,LAO,0,6809.7339,0,9342
RUS,LBN,0,2441.4839,0,746521.75
RUS,LBR,0,6953.8398,0,
RUS,LBY,0,3189.875,0,
RUS,LCA,0,9264.1973,0,
RUS,LIE,,,,
RUS,LKA,0,6576.936,0,174761.813
RUS,LSO,0,9517.6377,0,
RUS,LTU,1,794.06897,0,4059154.5
RUS,LUX,0,2214.1321,0,57194.5
RUS,LVA,1,847.85199,0,1239196.875
RUS,MAC,0,7108.125,0,
RUS,MAR,0,4156.4541,0,957005.813
RUS,MCO,,,,
RUS,MDA,0,1150.314,0,571706.438
RUS,MDG,0,8356.1162,0,2424.813
RUS,MDV,0,6563.1138,0,1021.002
RUS,MEX,0,10736.297,0,1448758.625
RUS,MHL,0,11836.729,0,
RUS,MKD,0,1927.484,0,148494.328
RUS,MLI,0,6188.9619,0,57822.676
RUS,MLT,0,2819.7339,0,257205.406
RUS,MMR,0,6526.041,0,31460.453
RUS,MNE,,1714.9919,0,7370.519
RUS,MNG,1,4632.875,0,1219188.125
RUS,MNP,0,9707.9053,0,
RUS,MOZ,0,9107.9902,0,27143.299
RUS,MRT,0,6115.4458,0,95264.68800000001
RUS,MSR,0,9090.9707,0,
RUS,MTQ,0,9216.4707,0,
RUS,MUS,0,8654.0176,0,11164.692
RUS,MWI,0,7767.9321,0,11467.355
RUS,MYS,0,8130.4541,0,827576.375
RUS,MYT,,,,
RUS,NAM,0,8932.2637,0,9977.996999999999
RUS,NCL,0,14439.199,0,
RUS,NER,0,5602.645,0,
RUS,NFK,0,15136.992,0,
RUS,NGA,0,6263.3301,0,682500.063
RUS,NIC,0,10876.954,0,48515.707
RUS,NIU,0,15337.044,0,
RUS,NLD,0,2155.229,0,17222576
RUS,NOR,1,1649.799,0,1581492.75
RUS,NPL,0,4889.8682,0,11431.414
RUS,NRU,0,12389.403,0,
RUS,NZL,0,16774.488,0,220603.344
RUS,OMN,0,3965.7981,0,88505.04700000001
RUS,PAK,0,3658.6379,0,310938.219
RUS,PAN,0,10819.546,0,
RUS,PCN,0,16477.191,0,
RUS,PER,0,12666.63,0,313109.625
RUS,PHL,0,8257.3203,0,526930.625
RUS,PLW,0,9764.4902,0,.014
RUS,PNG,0,12100.539,0,
RUS,POL,1,1156.427,0,14760540
RUS,PRI,0,9160.9063,0,
RUS,PRK,1,6418.4458,0,
RUS,PRT,0,3913.3401,0,1781713.875
RUS,PRY,0,12642.597,0,73759.17200000001
RUS,PSE,0,2707.708,0,15088.068
RUS,PYF,0,15736.133,0,
RUS,QAT,0,3575.7881,0,51169.582
RUS,REU,0,8691.2969,0,
RUS,ROU,0,1504.083,0,2777103.75
RUS,RUS,0,1554.244,0,
RUS,RWA,0,6457.6499,0,54927.73
RUS,SAU,0,3539.5161,0,998826.125
RUS,SCG,,,,
RUS,SDN,0,4495.9492,0,411934.813
RUS,SEN,0,6529.7109,0,139789.328
RUS,SGP,0,8431.7754,0,4688694
RUS,SGS,,,,
RUS,SHN,0,8949.8096,0,
RUS,SLB,0,12866.875,0,.53
RUS,SLE,0,6877.9492,0,2110.737
RUS,SLV,0,10866.276,0,31106.656
RUS,SMR,0,2215.114,0,
RUS,SOM,0,6018.1328,0,
RUS,SPM,0,6108.8472,0,
RUS,SRB,,1714.9919,0,1588747.375
RUS,SSD,,4495.9492,0,
RUS,STP,0,6785.0571,0,2.514
RUS,SUN,,,,
RUS,SUR,0,9660.6592,0,904.7190000000001
RUS,SVK,0,1632.621,0,4129536.25
RUS,SVN,0,1937.979,0,384076.469
RUS,SWE,0,1232.3831,0,4408049.5
RUS,SWZ,0,9157.1084,0,4618.37
RUS,SXM,,,,
RUS,SYC,0,6915.208,0,1374.088
RUS,SYR,0,2478.709,0,
RUS,TCA,0,9163.5713,0,
RUS,TCD,0,5233.7158,0,
RUS,TGO,0,6383.3569,0,16224.788
RUS,THA,0,7067.9292,0,1986997
RUS,TJK,0,2986.5969,0,
RUS,TKL,0,14217.996,0,
RUS,TKM,0,2510.1299,0,
RUS,TLS,0,10672.289,0,
RUS,TON,0,15317.913,0,
RUS,TTO,0,9608.9727,0,
RUS,TUN,0,2946.28,0,479091.094
RUS,TUR,0,1757.71,0,19436944
RUS,TUV,0,13790.355,0,
RUS,TWN,0,7356.6318,0,3308469
RUS,TZA,0,6968.894,0,128368.43
RUS,UGA,0,6185.1841,0,69480.30500000001
RUS,UKR,1,763.40601,0,7196514.5
RUS,URY,0,13387.227,0,41788.434
RUS,USA,0,7517.9722,0,17777152
RUS,UZB,0,2789.856,0,2563877.75
RUS,VAT,,,,
RUS,VCT,0,9354.6602,0,
RUS,VDR,,,,
RUS,VEN,0,9940.0703,0,
RUS,VGB,0,9071.5059,0,
RUS,VNM,0,6737.9111,0,1392329.625
RUS,VUT,0,14127.065,0,
RUS,WLF,0,14485.354,0,
RUS,WSM,0,13940.528,0,
RUS,YEM,0,4525.5181,0,
RUS,YMD,,,,
RUS,YUG,,,,
RUS,ZAF,0,10147.895,0,393127.75
RUS,ZMB,0,7975.7002,0,3914.648
RUS,ZWE,0,8213.7158,0,22550.469
RWA,ABW,0,11168.009,0,
RWA,AFG,0,5755.2222,0,
RWA,AGO,0,2014.3459,0,3.899
RWA,AIA,0,10415.347,1,
RWA,ALB,0,4925.9668,0,56.058
RWA,AND,0,5716.8462,0,
RWA,ANT,,,,
RWA,ARE,0,3943.7109,0,587.872
RWA,ARG,0,9763.3691,0,2.474
RWA,ARM,0,4912.3652,0,24.084
RWA,ASM,,,,
RWA,ATA,,,,
RWA,ATF,,,,
RWA,ATG,0,10282.314,1,
RWA,AUS,0,12709.23,1,1115.975
RWA,AUT,0,5737.457,0,737.0210000000001
RWA,AZE,0,5120.8311,0,.433
RWA,BDI,1,180.006,1,7436.396
RWA,BEL,0,6359.9961,1,7028.894
RWA,BEN,0,3198.5801,1,6.918
RWA,BES,,,,
RWA,BFA,0,3850.262,1,
RWA,BGD,0,7112.6211,0,
RWA,BGR,0,5010.2661,0,.55
RWA,BHR,0,3833.384,0,1.042
RWA,BHS,0,11859.827,1,
RWA,BIH,0,5227.875,0,1.491
RWA,BLR,0,6213.2002,0,1.9
RWA,BLZ,0,13143.366,1,
RWA,BMU,0,10589.687,1,
RWA,BOL,0,10833.159,0,1.176
RWA,BRA,0,8574.1553,0,4.017
RWA,BRB,0,10031.381,1,
RWA,BRN,0,9470.3037,0,
RWA,BTN,0,7169.981,0,
RWA,BVT,,,,
RWA,BWA,0,2578.3301,1,.6980000000000001
RWA,CAF,0,1454.615,1,680.955
RWA,CAN,0,11720.955,1,1245.029
RWA,CCK,0,7446.8062,0,
RWA,CHE,0,5872.9702,1,87.637
RWA,CHL,0,10890.705,0,26.069
RWA,CHN,0,9845.1816,0,28879.229
RWA,CIV,0,3874.156,1,3.822
RWA,CMR,0,2161.4961,1,9.801
RWA,COD,1,1661.963,1,
RWA,COG,0,1668.181,1,
RWA,COK,0,17245.285,1,
RWA,COL,0,11712.646,0,13.278
RWA,COM,0,1815.552,1,
RWA,CPV,0,6189.04,0,
RWA,CRI,0,12698.955,0,
RWA,CSK,,,,
RWA,CUB,0,12397.893,0,
RWA,CUW,,,,
RWA,CXR,0,8407.4307,1,
RWA,CYM,0,12338.669,1,
RWA,CYP,0,4141.5098,0,.185
RWA,CZE,0,5980.9321,0,1150.685
RWA,DDR,,,,
RWA,DEU,0,6330.8838,0,15677.839
RWA,DJI,0,2089.0339,1,
RWA,DMA,0,10229.294,1,
RWA,DNK,0,6605.647,0,237.535
RWA,DOM,0,11124.696,0,
RWA,DZA,0,5142.4702,1,
RWA,ECU,0,12081.221,0,21.082
RWA,EGY,0,3561.9399,0,125.675
RWA,ERI,0,2153.0149,1,
RWA,ESH,0,5652.2129,0,
RWA,ESP,0,5828.7378,0,171.773
RWA,EST,0,6844.0918,0,.09
RWA,ETH,0,1561.976,1,30.811
RWA,FIN,0,6921.999,0,1780.22
RWA,FJI,0,15909.378,1,
RWA,FLK,0,9704.3701,1,
RWA,FRA,0,6253.4102,1,3511.964
RWA,FRO,0,7767.0039,0,
RWA,FSM,0,14260.331,1,
RWA,GAB,0,2312.3789,1,
RWA,GBR,0,6595.667,1,13276.74
RWA,GEO,0,5081.291,0,
RWA,GHA,0,3471.478,1,1108.024
RWA,GIB,0,5605.2788,1,
RWA,GIN,0,5232.7329,1,
RWA,GLP,0,10268.729,1,
RWA,GMB,0,5432.835,1,
RWA,GNB,0,5283.52,0,
RWA,GNQ,0,2448.7959,1,
RWA,GRC,0,4492.0869,0,33.828
RWA,GRD,0,10257.727,1,
RWA,GRL,0,9814.6855,0,
RWA,GTM,0,13359.805,0,
RWA,GUF,0,9193.3477,1,
RWA,GUM,,,,
RWA,GUY,0,9847.1396,1,
RWA,HKG,0,9489.8604,1,544.9450000000001
RWA,HMD,,,,
RWA,HND,0,13013.629,0,1.974
RWA,HRV,0,5491.3262,0,126.162
RWA,HTI,0,11393.516,1,
RWA,HUN,0,5605.626,0,
RWA,IDN,0,8520.6621,0,21.216
RWA,IND,0,6067.3389,1,3617.042
RWA,IOT,,,,
RWA,IRL,0,7013.002,1,10.55
RWA,IRN,0,4737.7192,0,
RWA,IRQ,0,4204.9668,0,
RWA,ISL,0,8486.3057,0,3.918
RWA,ISR,0,3818.364,1,55
RWA,ITA,0,5188.542,0,2542.413
RWA,JAM,0,11868.206,1,
RWA,JOR,0,3821.6951,0,
RWA,JPN,0,11914.247,0,5515.78
RWA,KAZ,0,6864.667,0,2631.359
RWA,KEN,0,756.29102,1,16285.443
RWA,KGZ,0,6685.8618,0,
RWA,KHM,0,8411.4893,0,
RWA,KIR,0,15926.401,1,
RWA,KNA,0,10376.545,1,
RWA,KOR,0,10759.944,0,1910.643
RWA,KWT,0,3969.5959,0,7.361
RWA,LAO,0,8244.4697,0,
RWA,LBN,0,4024.98,1,1.128
RWA,LBR,0,4629.5718,1,
RWA,LBY,0,4250.6279,0,
RWA,LCA,0,10182.366,1,
RWA,LIE,,,,
RWA,LKA,0,5618.5049,0,.8170000000000001
RWA,LSO,0,3059.999,1,
RWA,LTU,0,6316.5322,0,.16
RWA,LUX,0,6176.8369,1,
RWA,LVA,0,6575.6401,0,38.016
RWA,MAC,0,9429.2783,0,
RWA,MAR,0,5560.6519,1,152.672
RWA,MCO,,,,
RWA,MDA,0,5447.5762,0,
RWA,MDG,0,2676.543,1,1.013
RWA,MDV,0,4874.625,0,
RWA,MEX,0,14179.583,0,.638
RWA,MHL,0,15684.752,1,
RWA,MKD,0,4966.0259,0,642.2860000000001
RWA,MLI,0,4506.9609,1,20.48
RWA,MLT,0,4509.3618,1,
RWA,MMR,0,7545.5269,0,.449
RWA,MNE,,5290.8262,0,
RWA,MNG,0,9198.5986,0,
RWA,MNP,0,12829.162,1,
RWA,MOZ,0,2688.428,0,57.79
RWA,MRT,0,5514.6372,0,
RWA,MSR,0,10322.077,1,
RWA,MTQ,0,10194.962,1,
RWA,MUS,0,3606.5229,1,329.184
RWA,MWI,0,1401.401,1,158.362
RWA,MYS,0,7989.4829,0,14539.407
RWA,MYT,,,,
RWA,NAM,0,2690.3101,1,1.073
RWA,NCL,0,14586.628,1,
RWA,NER,0,3535.825,1,
RWA,NFK,0,14378.64,1,
RWA,NGA,0,3099.3379,1,3.205
RWA,NIC,0,12929.882,0,3.894
RWA,NIU,0,16837.67,1,
RWA,NLD,0,6486.082,0,4420.442
RWA,NOR,0,7086.146,0,127.243
RWA,NPL,0,6760.835,0,
RWA,NRU,0,15224.204,1,
RWA,NZL,0,13811.175,1,426.504
RWA,OMN,0,4201.1221,0,1.185
RWA,PAK,0,6000.7368,1,34484.508
RWA,PAN,0,12201.332,0,
RWA,PCN,0,16344.007,1,
RWA,PER,0,11830.288,0,20.284
RWA,PHL,0,10168.1,1,
RWA,PLW,0,11635.514,1,
RWA,PNG,0,12941.509,1,
RWA,POL,0,6090.479,0,1216.322
RWA,PRI,0,10739.146,1,
RWA,PRK,0,10646.707,0,
RWA,PRT,0,6047.3608,0,266.822
RWA,PRY,0,9697.0371,0,3.283
RWA,PSE,0,3753.031,0,
RWA,PYF,0,17866.855,1,
RWA,QAT,0,3809.1211,0,
RWA,REU,0,3469.342,1,
RWA,ROU,0,5173.646,0,222.998
RWA,RUS,0,6457.6499,0,2270.614
RWA,RWA,0,61.042,0,
RWA,SAU,0,3465.042,0,716.048
RWA,SCG,,,,
RWA,SDN,0,1964.729,0,1207.065
RWA,SEN,0,5550.0811,1,
RWA,SGP,0,8218.5635,1,123.698
RWA,SGS,,,,
RWA,SHN,0,4218.0352,1,
RWA,SLB,0,14335.181,1,
RWA,SLE,0,4947.897,1,87.188
RWA,SLV,0,13225.891,0,.9390000000000001
RWA,SMR,0,5398.7842,0,
RWA,SOM,0,1757.051,1,
RWA,SPM,0,9886.083,1,
RWA,SRB,,5290.8262,0,51.638
RWA,SSD,,1964.729,0,
RWA,STP,0,2609.21,0,
RWA,SUN,,,,
RWA,SUR,0,9518.9238,0,
RWA,SVK,0,5714.688,0,88.989
RWA,SVN,0,5557.4019,0,8.086
RWA,SWE,0,6899.4399,0,6564.666
RWA,SWZ,0,2718.095,1,40.098
RWA,SXM,,,,
RWA,SYC,0,2837.9719,1,1.892
RWA,SYR,0,3997.864,0,
RWA,TCA,0,11255.479,1,
RWA,TCD,0,2289.9729,1,
RWA,TGO,0,3316.126,1,.984
RWA,THA,0,7959.0352,0,46818.313
RWA,TJK,0,6012.2588,0,
RWA,TKL,0,17300.535,1,
RWA,TKM,0,5308.6709,0,
RWA,TLS,0,10591.141,0,
RWA,TON,0,16266.737,1,
RWA,TTO,0,10229.742,1,
RWA,TUN,0,4778.1851,1,2.985
RWA,TUR,0,4783.4951,0,122.736
RWA,TUV,0,16417.506,0,
RWA,TWN,0,10255.932,0,309.026
RWA,TZA,1,1161.326,1,1298.699
RWA,UGA,1,376.92999,1,9829.376
RWA,UKR,0,5826.6592,0,43.418
RWA,URY,0,9550.0518,0,2.261
RWA,USA,0,11340.342,1,44346.402
RWA,UZB,0,6224.1069,0,
RWA,VAT,,,,
RWA,VCT,0,10206.855,1,
RWA,VDR,,,,
RWA,VEN,0,10822.08,0,
RWA,VGB,0,10579.37,1,
RWA,VNM,0,8623.6016,0,
RWA,VUT,0,14958.652,1,
RWA,WLF,0,16674.645,1,
RWA,WSM,0,15458.522,1,
RWA,YEM,0,2480.7209,0,
RWA,YMD,,,,
RWA,YUG,,,,
RWA,ZAF,0,3760.4551,1,1080.764
RWA,ZMB,0,1519.147,1,8.008000000000001
RWA,ZWE,0,1772.916,1,3.395
SAU,ABW,0,12028.872,0,
SAU,AFG,0,2425.437,0,
SAU,AGO,0,5207.3218,0,45885.18
SAU,AIA,0,11057.994,0,
SAU,ALB,0,3104.873,0,4161.826
SAU,AND,0,4576.1099,0,9.337
SAU,ANT,,,,
SAU,ARE,1,774.58502,1,6293861.5
SAU,ARG,0,12880.185,0,94393.141
SAU,ARM,0,1741.738,0,1992.47
SAU,ASM,,,,
SAU,ATA,,,,25.858
SAU,ATF,,,,
SAU,ATG,0,11003.937,0,
SAU,AUS,0,12782.139,0,398173.156
SAU,AUT,0,3734.8899,0,72244.07000000001
SAU,AZE,0,1773.205,0,16397.221
SAU,BDI,0,3644.8479,0,73718.398
SAU,BEL,0,4636.3521,0,3080964.25
SAU,BEN,0,5130.3389,0,1052.393
SAU,BES,,,,
SAU,BFA,0,5264.1172,0,4540.912
SAU,BGD,0,4409.4541,0,
SAU,BGR,0,2938.574,0,32269.277
SAU,BHR,0,425.211,1,5139858
SAU,BHS,0,11857.799,0,
SAU,BIH,0,3342.0791,0,3007.923
SAU,BLR,0,3623.1201,0,59090.699
SAU,BLZ,0,13329.914,0,.737
SAU,BMU,0,10396.748,0,.222
SAU,BOL,0,13252.007,0,1716.885
SAU,BRA,0,11404.511,0,1882319.875
SAU,BRB,0,11010.372,0,258.131
SAU,BRN,0,7585.2832,0,2169.153
SAU,BTN,0,4287.332,0,
SAU,BVT,,,,
SAU,BWA,0,5939.4102,0,45.552
SAU,CAF,0,3762.886,0,2515.298
SAU,CAN,0,10655.83,0,2051389
SAU,CCK,0,6829.3442,0,
SAU,CHE,0,4263.9058,0,336274.594
SAU,CHL,0,13957.642,0,18743.189
SAU,CHN,0,6605.1851,0,31761874
SAU,CIV,0,5826.7021,0,116760.445
SAU,CMR,0,4427.0288,0,11504.027
SAU,COD,0,4687.7148,0,
SAU,COG,0,4687.7148,0,1792.526
SAU,COK,0,17291.344,0,
SAU,COL,0,12951.612,0,36853.809
SAU,COM,0,4059.8579,1,1180.8
SAU,CPV,0,7365.5781,0,72.672
SAU,CRI,0,13451.85,0,3616.48
SAU,CSK,,,,
SAU,CUB,0,12395.311,0,
SAU,CUW,,,,
SAU,CXR,0,7492.2158,0,
SAU,CYM,0,12585.809,0,
SAU,CYP,0,1740.745,0,54338.227
SAU,CZE,0,3968.0879,0,134035.969
SAU,DDR,,,,
SAU,DEU,0,4498.2568,0,900129
SAU,DJI,0,1501.71,1,
SAU,DMA,0,11061.227,0,
SAU,DNK,0,4427.939,0,39508.469
SAU,DOM,0,11647.46,0,9519.891
SAU,DZA,0,4358.6748,1,530648.688
SAU,ECU,0,13552.533,0,16836.014
SAU,EGY,0,1645.6021,1,4145500.75
SAU,ERI,0,1323.964,0,
SAU,ESH,0,5950.3818,1,
SAU,ESP,0,4975.897,0,4171457.75
SAU,EST,0,4231.98,0,24576.602
SAU,ETH,0,1929.5129,0,457479.781
SAU,FIN,0,4291.0962,0,73749.477
SAU,FJI,0,14995.856,0,92.52500000000001
SAU,FLK,0,13133.215,0,
SAU,FRA,0,4694.5,0,4709543
SAU,FRO,0,5737.9092,0,
SAU,FSM,0,11828.057,0,
SAU,GAB,0,4842.4141,0,
SAU,GBR,0,4957.3452,0,1804980.875
SAU,GEO,0,1908.024,0,3261.073
SAU,GHA,0,5444.958,0,81372.75
SAU,GIB,0,5101.8081,0,
SAU,GIN,0,6801.833,0,
SAU,GLP,0,11056.228,0,
SAU,GMB,0,6731.832,0,577.193
SAU,GNB,0,6695.5078,0,
SAU,GNQ,0,4682.8921,0,
SAU,GRC,0,2634.335,0,1084172.5
SAU,GRD,0,11267.34,0,
SAU,GRL,0,7960.3262,0,
SAU,GTM,0,13660.177,0,46979.297
SAU,GUF,0,10702.791,0,
SAU,GUM,,,,
SAU,GUY,0,11193.369,0,115.782
SAU,HKG,0,6813.4092,0,393785.188
SAU,HMD,,,,
SAU,HND,0,13436.396,0,1028.227
SAU,HRV,0,3618.6509,0,87446.43000000001
SAU,HTI,0,11869.016,0,
SAU,HUN,0,3525.0371,0,7285.786
SAU,IDN,0,7340.4072,0,3148532.75
SAU,IND,0,3053.1531,0,21086426
SAU,IOT,,,,
SAU,IRL,0,5411.3799,0,9513.421
SAU,IRN,0,1305.311,0,1396.507
SAU,IRQ,1,992.68799,1,
SAU,ISL,0,6536.563,0,122899.625
SAU,ISR,0,1435.557,0,
SAU,ITA,0,3684.7419,0,3908564.25
SAU,JAM,0,12292.825,0,96.937
SAU,JOR,1,1335.505,1,2754872.75
SAU,JPN,0,8701.9219,0,27773880
SAU,KAZ,0,3439.7561,0,7391.242
SAU,KEN,0,3079.0271,0,1108594.75
SAU,KGZ,0,3253.1809,0,110.658
SAU,KHM,0,6275.7759,0,16429.473
SAU,KIR,0,13570.864,0,
SAU,KNA,0,11077.451,0,25.069
SAU,KOR,0,7557.272,0,19590480
SAU,KWT,1,535.396,1,1836331.625
SAU,LAO,0,5802.2852,0,12.819
SAU,LBN,0,1497.719,1,383451.063
SAU,LBR,0,6447.812,0,
SAU,LBY,0,3390.5081,1,
SAU,LCA,0,11092.171,0,3.412
SAU,LIE,,,,
SAU,LKA,0,4038.6899,0,139297.594
SAU,LSO,0,6350.4619,0,6.137
SAU,LTU,0,3780.6919,0,247520.297
SAU,LUX,0,4464.6812,0,12579.809
SAU,LVA,0,4028.8469,0,486.479
SAU,MAC,0,6755.1099,0,
SAU,MAR,0,5246.646,1,874797.125
SAU,MCO,,,,
SAU,MDA,0,2951.875,0,795.798
SAU,MDG,0,4844.022,0,152723.125
SAU,MDV,0,3655.887,0,1891.214
SAU,MEX,0,13895.682,0,60861.852
SAU,MHL,0,13050.811,0,
SAU,MKD,0,3023.155,0,7395.913
SAU,MLI,0,5887.4678,0,3905.383
SAU,MLT,0,3322.4199,0,50049.289
SAU,MMR,0,5189.874,0,121914.07
SAU,MNE,,3261.4319,0,8.929
SAU,MNG,0,5807.4238,0,225.08
SAU,MNP,0,10192.959,0,
SAU,MOZ,0,5836.4868,0,46202.094
SAU,MRT,0,6487.874,1,7357.038
SAU,MSR,0,11063.163,0,
SAU,MTQ,0,11070.506,0,
SAU,MUS,0,5121.7031,0,75855.086
SAU,MWI,0,4522.3242,0,23081.234
SAU,MYS,0,6347.4648,0,2488732.75
SAU,MYT,,,,
SAU,NAM,0,6155.3511,0,48418.402
SAU,NCL,0,13920.008,0,
SAU,NER,0,4836.9292,1,
SAU,NFK,0,14233.744,0,
SAU,NGA,0,5035.3579,0,285144.438
SAU,NIC,0,13499.761,0,2289.053
SAU,NIU,0,16203.785,0,
